skor_variansi,skor_edge_density,skor_entropi,skor_grabcut,skor_akhir,kategori,nama_file,label,status
0.995,0.704,0.902,0.211,0.732,full_frame,R_1277.jpg,Recyclable,ok
0.942,0.984,0.998,0.0,0.777,full_frame,R_1278.jpg,Recyclable,ok
0.047,0.29,0.161,0.352,0.204,background_terpisah,R_1279.jpg,Recyclable,ok
0.518,0.252,0.935,0.344,0.487,perlu_cek_manual,R_128.jpg,Recyclable,ok
0.833,0.331,0.39,0.325,0.492,perlu_cek_manual,R_1280.jpg,Recyclable,ok
0.021,0.198,0.1,0.231,0.132,background_terpisah,R_1281.jpg,Recyclable,ok
1.0,0.441,0.887,0.428,0.695,full_frame,R_1282.jpg,Recyclable,ok
1.0,0.741,0.907,0.094,0.722,full_frame,R_1283.jpg,Recyclable,ok
0.912,0.837,0.836,0.357,0.763,full_frame,R_1284.jpg,Recyclable,ok
0.592,0.921,0.642,0.589,0.7,full_frame,R_1285.jpg,Recyclable,ok
1.0,1.0,1.0,0.04,0.808,full_frame,R_1286.jpg,Recyclable,ok
0.413,0.577,0.456,0.524,0.493,perlu_cek_manual,R_1287.jpg,Recyclable,ok
0.151,0.237,0.156,0.561,0.26,background_terpisah,R_1288.jpg,Recyclable,ok
0.56,0.517,0.921,0.429,0.593,perlu_cek_manual,R_1289.jpg,Recyclable,ok
0.733,0.627,0.959,0.048,0.61,perlu_cek_manual,R_129.jpg,Recyclable,ok
1.0,0.446,0.894,0.33,0.678,full_frame,R_1290.jpg,Recyclable,ok
0.588,0.556,0.566,0.185,0.494,perlu_cek_manual,R_1291.jpg,Recyclable,ok
1.0,0.239,0.968,0.13,0.592,perlu_cek_manual,R_1292.jpg,Recyclable,ok
0.658,0.646,0.828,0.362,0.629,perlu_cek_manual,R_1293.jpg,Recyclable,ok
0.145,0.313,0.258,0.238,0.237,background_terpisah,R_1294.jpg,Recyclable,ok
0.967,0.296,0.758,0.307,0.592,perlu_cek_manual,R_1295.jpg,Recyclable,ok
0.263,0.681,0.259,0.565,0.448,perlu_cek_manual,R_1296.jpg,Recyclable,ok
0.232,0.283,0.651,0.344,0.354,perlu_cek_manual,R_1297.jpg,Recyclable,ok
0.939,0.978,1.0,0.334,0.842,full_frame,R_1298.jpg,Recyclable,ok
0.667,0.855,0.625,0.257,0.633,perlu_cek_manual,R_1299.jpg,Recyclable,ok
0.047,0.03,0.155,0.449,0.144,background_terpisah,R_13.jpg,Recyclable,ok
1.0,0.273,0.963,0.399,0.654,full_frame,R_130.jpg,Recyclable,ok
0.885,0.886,0.889,0.166,0.742,full_frame,R_1300.jpg,Recyclable,ok
0.425,0.976,0.515,0.367,0.597,perlu_cek_manual,R_1301.jpg,Recyclable,ok
0.013,0.069,0.058,0.313,0.099,background_terpisah,R_1302.jpg,Recyclable,ok
1.0,0.933,1.0,0.665,0.913,full_frame,R_1303.jpg,Recyclable,ok
0.314,0.424,0.861,0.275,0.449,perlu_cek_manual,R_1304.jpg,Recyclable,ok
1.0,0.504,0.805,0.345,0.681,full_frame,R_1305.jpg,Recyclable,ok
0.747,1.0,0.429,0.269,0.664,full_frame,R_1306.jpg,Recyclable,ok
0.61,0.839,0.835,0.085,0.618,perlu_cek_manual,R_1307.jpg,Recyclable,ok
0.771,0.717,0.977,0.073,0.657,full_frame,R_1308.jpg,Recyclable,ok
0.643,0.46,0.525,0.265,0.489,perlu_cek_manual,R_1309.jpg,Recyclable,ok
1.0,0.818,1.0,0.044,0.754,full_frame,R_131.jpg,Recyclable,ok
0.527,1.0,0.987,0.259,0.707,full_frame,R_1310.jpg,Recyclable,ok
0.135,0.0,0.801,0.333,0.267,background_terpisah,R_1311.jpg,Recyclable,ok
1.0,0.22,0.966,0.432,0.645,perlu_cek_manual,R_1312.jpg,Recyclable,ok
0.369,0.918,0.503,0.567,0.6,perlu_cek_manual,R_1313.jpg,Recyclable,ok
1.0,0.588,1.0,0.425,0.761,full_frame,R_1314.jpg,Recyclable,ok
0.382,0.533,0.58,0.513,0.493,perlu_cek_manual,R_1315.jpg,Recyclable,ok
0.026,0.0,0.684,0.402,0.225,background_terpisah,R_1316.jpg,Recyclable,ok
0.869,0.62,0.974,0.241,0.69,full_frame,R_1317.jpg,Recyclable,ok
0.0,0.0,-0.0,0.193,0.039,background_terpisah,R_1318.jpg,Recyclable,ok
0.406,0.508,0.73,0.568,0.534,perlu_cek_manual,R_1319.jpg,Recyclable,ok
0.009,0.021,0.055,0.273,0.075,background_terpisah,R_132.jpg,Recyclable,ok
1.0,0.53,0.765,0.193,0.65,full_frame,R_1320.jpg,Recyclable,ok
0.0,0.0,0.013,0.328,0.068,background_terpisah,R_1321.jpg,Recyclable,ok
1.0,1.0,1.0,0.0,0.8,full_frame,R_1322.jpg,Recyclable,ok
0.524,0.0,0.924,0.339,0.41,perlu_cek_manual,R_1323.jpg,Recyclable,ok
1.0,0.09,0.975,0.371,0.596,perlu_cek_manual,R_1324.jpg,Recyclable,ok
0.903,1.0,1.0,0.367,0.844,full_frame,R_1325.jpg,Recyclable,ok
0.563,0.502,0.608,0.522,0.545,perlu_cek_manual,R_1326.jpg,Recyclable,ok
0.854,0.464,0.977,0.278,0.647,perlu_cek_manual,R_1327.jpg,Recyclable,ok
0.472,0.833,0.57,0.366,0.579,perlu_cek_manual,R_1328.jpg,Recyclable,ok
0.082,0.003,0.645,0.317,0.218,background_terpisah,R_1329.jpg,Recyclable,ok
0.382,0.217,0.453,0.372,0.345,background_terpisah,R_133.jpg,Recyclable,ok
0.131,0.097,0.198,0.269,0.162,background_terpisah,R_1330.jpg,Recyclable,ok
0.198,0.113,0.77,0.593,0.366,perlu_cek_manual,R_1331.jpg,Recyclable,ok
0.01,0.076,0.203,0.41,0.148,background_terpisah,R_1332.jpg,Recyclable,ok
0.414,0.122,0.188,0.464,0.291,background_terpisah,R_1333.jpg,Recyclable,ok
1.0,0.268,0.952,0.337,0.638,perlu_cek_manual,R_1334.jpg,Recyclable,ok
0.608,0.594,0.973,0.198,0.595,perlu_cek_manual,R_1335.jpg,Recyclable,ok
0.118,0.125,0.556,0.324,0.249,background_terpisah,R_1336.jpg,Recyclable,ok
0.533,0.636,0.65,0.472,0.575,perlu_cek_manual,R_1337.jpg,Recyclable,ok
0.797,0.6,0.94,0.469,0.701,full_frame,R_1338.jpg,Recyclable,ok
0.455,0.94,0.911,0.339,0.669,full_frame,R_1339.jpg,Recyclable,ok
1.0,0.926,1.0,0.0,0.778,full_frame,R_134.jpg,Recyclable,ok
1.0,0.662,0.978,0.0,0.694,full_frame,R_1340.jpg,Recyclable,ok
0.21,0.214,0.398,0.39,0.285,background_terpisah,R_1341.jpg,Recyclable,ok
0.92,0.971,1.0,0.267,0.821,full_frame,R_1342.jpg,Recyclable,ok
0.8,0.437,0.313,0.024,0.438,perlu_cek_manual,R_1343.jpg,Recyclable,ok
0.125,0.249,0.351,0.347,0.252,background_terpisah,R_1344.jpg,Recyclable,ok
1.0,1.0,1.0,0.0,0.8,full_frame,R_1345.jpg,Recyclable,ok
0.893,0.743,0.945,0.065,0.693,full_frame,R_1346.jpg,Recyclable,ok
0.024,0.0,0.407,0.087,0.106,background_terpisah,R_1347.jpg,Recyclable,ok
0.005,0.0,0.435,0.333,0.155,background_terpisah,R_1348.jpg,Recyclable,ok
1.0,0.919,0.767,0.09,0.747,full_frame,R_1349.jpg,Recyclable,ok
0.853,0.75,0.956,0.448,0.762,full_frame,R_135.jpg,Recyclable,ok
0.068,0.237,0.207,0.429,0.219,background_terpisah,R_1350.jpg,Recyclable,ok
0.483,0.415,0.931,0.357,0.527,perlu_cek_manual,R_1351.jpg,Recyclable,ok
0.736,0.523,1.0,0.226,0.623,perlu_cek_manual,R_1352.jpg,Recyclable,ok
0.918,0.873,0.957,0.376,0.804,full_frame,R_1353.jpg,Recyclable,ok
0.987,0.596,0.369,0.241,0.597,perlu_cek_manual,R_1354.jpg,Recyclable,ok
1.0,0.652,0.927,0.009,0.683,full_frame,R_1355.jpg,Recyclable,ok
0.505,0.99,0.773,0.505,0.704,full_frame,R_1356.jpg,Recyclable,ok
0.614,0.536,0.943,0.58,0.65,perlu_cek_manual,R_1357.jpg,Recyclable,ok
1.0,0.853,0.974,0.081,0.767,full_frame,R_1358.jpg,Recyclable,ok
0.655,1.0,1.0,0.579,0.812,full_frame,R_1359.jpg,Recyclable,ok
1.0,0.461,0.991,0.568,0.75,full_frame,R_136.jpg,Recyclable,ok
1.0,0.997,1.0,0.002,0.8,full_frame,R_1360.jpg,Recyclable,ok
0.753,0.7,0.972,0.032,0.637,perlu_cek_manual,R_1361.jpg,Recyclable,ok
0.567,0.72,0.834,0.349,0.623,perlu_cek_manual,R_1362.jpg,Recyclable,ok
0.587,0.27,0.44,0.317,0.409,perlu_cek_manual,R_1363.jpg,Recyclable,ok
0.644,0.095,0.307,0.269,0.337,background_terpisah,R_1364.jpg,Recyclable,ok
0.115,0.078,0.757,0.485,0.306,background_terpisah,R_1365.jpg,Recyclable,ok
1.0,0.917,0.97,0.488,0.867,full_frame,R_1366.jpg,Recyclable,ok
0.0,0.0,0.282,0.185,0.093,background_terpisah,R_1367.jpg,Recyclable,ok
0.787,0.97,0.916,0.455,0.801,full_frame,R_1368.jpg,Recyclable,ok
0.05,0.12,0.661,0.364,0.256,background_terpisah,R_1369.jpg,Recyclable,ok
0.987,1.0,0.998,0.0,0.796,full_frame,R_137.jpg,Recyclable,ok
0.668,0.247,0.926,0.573,0.574,perlu_cek_manual,R_1370.jpg,Recyclable,ok
1.0,0.942,0.994,0.231,0.828,full_frame,R_1371.jpg,Recyclable,ok
0.004,0.032,0.056,0.537,0.129,background_terpisah,R_1372.jpg,Recyclable,ok
1.0,0.281,0.578,0.625,0.625,perlu_cek_manual,R_1373.jpg,Recyclable,ok
0.472,1.0,1.0,0.373,0.716,full_frame,R_1374.jpg,Recyclable,ok
0.772,0.219,0.411,0.165,0.413,perlu_cek_manual,R_1375.jpg,Recyclable,ok
0.87,0.507,0.968,0.026,0.612,perlu_cek_manual,R_1376.jpg,Recyclable,ok
0.393,0.097,0.281,0.389,0.281,background_terpisah,R_1377.jpg,Recyclable,ok
0.457,0.814,0.767,0.23,0.581,perlu_cek_manual,R_1378.jpg,Recyclable,ok
1.0,1.0,1.0,0.0,0.8,full_frame,R_1379.jpg,Recyclable,ok
1.0,0.953,0.998,0.008,0.787,full_frame,R_138.jpg,Recyclable,ok
0.695,0.143,0.954,0.447,0.532,perlu_cek_manual,R_1380.jpg,Recyclable,ok
0.896,1.0,0.303,0.255,0.68,full_frame,R_1381.jpg,Recyclable,ok
0.0,0.0,-0.0,0.466,0.093,background_terpisah,R_1382.jpg,Recyclable,ok
0.259,0.388,0.885,0.484,0.468,perlu_cek_manual,R_1383.jpg,Recyclable,ok
1.0,1.0,1.0,0.148,0.83,full_frame,R_1384.jpg,Recyclable,ok
1.0,0.601,0.825,0.49,0.743,full_frame,R_1385.jpg,Recyclable,ok
0.44,0.38,0.288,0.377,0.379,perlu_cek_manual,R_1386.jpg,Recyclable,ok
1.0,0.859,0.998,0.071,0.772,full_frame,R_1387.jpg,Recyclable,ok
1.0,0.937,0.927,0.466,0.86,full_frame,R_1388.jpg,Recyclable,ok
0.49,0.242,0.871,0.34,0.462,perlu_cek_manual,R_1389.jpg,Recyclable,ok
0.029,0.059,0.081,0.408,0.124,background_terpisah,R_139.jpg,Recyclable,ok
0.69,0.814,0.426,0.4,0.616,perlu_cek_manual,R_1390.jpg,Recyclable,ok
0.996,0.968,1.0,0.0,0.789,full_frame,R_1391.jpg,Recyclable,ok
0.845,0.62,1.0,0.047,0.649,perlu_cek_manual,R_1392.jpg,Recyclable,ok
0.123,0.569,0.757,0.19,0.397,perlu_cek_manual,R_1393.jpg,Recyclable,ok
1.0,0.462,0.868,0.275,0.667,full_frame,R_1394.jpg,Recyclable,ok
1.0,0.194,0.951,0.199,0.588,perlu_cek_manual,R_1395.jpg,Recyclable,ok
1.0,0.243,0.846,0.245,0.591,perlu_cek_manual,R_1396.jpg,Recyclable,ok
1.0,0.733,1.0,0.238,0.768,full_frame,R_1397.jpg,Recyclable,ok
0.283,0.447,0.779,0.373,0.449,perlu_cek_manual,R_1398.jpg,Recyclable,ok
1.0,0.875,0.961,0.487,0.852,full_frame,R_1399.jpg,Recyclable,ok
0.0,0.0,0.05,0.267,0.063,background_terpisah,R_14.jpg,Recyclable,ok
1.0,1.0,1.0,0.0,0.8,full_frame,R_140.jpg,Recyclable,ok
0.347,0.169,0.369,0.48,0.324,background_terpisah,R_1400.jpg,Recyclable,ok
1.0,0.622,0.995,0.018,0.689,full_frame,R_1401.jpg,Recyclable,ok
1.0,0.0,0.978,0.001,0.496,perlu_cek_manual,R_1402.jpg,Recyclable,ok
0.0,0.0,0.024,0.238,0.052,background_terpisah,R_1403.jpg,Recyclable,ok
1.0,0.1,0.548,0.252,0.49,perlu_cek_manual,R_1404.jpg,Recyclable,ok
0.302,0.0,0.827,0.43,0.342,background_terpisah,R_1405.jpg,Recyclable,ok
1.0,0.364,0.884,0.233,0.633,perlu_cek_manual,R_1406.jpg,Recyclable,ok
0.749,0.82,1.0,0.114,0.694,full_frame,R_1407.jpg,Recyclable,ok
1.0,1.0,1.0,0.009,0.802,full_frame,R_1408.jpg,Recyclable,ok
0.766,1.0,0.408,0.51,0.714,full_frame,R_1409.jpg,Recyclable,ok
0.038,0.454,0.361,0.379,0.296,background_terpisah,R_141.jpg,Recyclable,ok
1.0,1.0,0.995,0.42,0.883,full_frame,R_1410.jpg,Recyclable,ok
1.0,0.942,1.0,0.0,0.783,full_frame,R_1411.jpg,Recyclable,ok
1.0,0.07,0.965,0.398,0.594,perlu_cek_manual,R_1412.jpg,Recyclable,ok
0.321,0.204,0.241,0.642,0.334,background_terpisah,R_1413.jpg,Recyclable,ok
0.778,0.236,0.942,0.264,0.546,perlu_cek_manual,R_1414.jpg,Recyclable,ok
0.796,0.0,0.9,0.47,0.513,perlu_cek_manual,R_1415.jpg,Recyclable,ok
1.0,0.521,0.891,0.423,0.719,full_frame,R_1416.jpg,Recyclable,ok
0.0,0.0,0.05,0.427,0.095,background_terpisah,R_1417.jpg,Recyclable,ok
1.0,0.682,0.666,0.393,0.717,full_frame,R_1418.jpg,Recyclable,ok
0.344,0.546,0.898,0.438,0.534,perlu_cek_manual,R_1419.jpg,Recyclable,ok
0.0,0.0,0.04,0.381,0.084,background_terpisah,R_142.jpg,Recyclable,ok
1.0,0.62,0.977,0.161,0.713,full_frame,R_1420.jpg,Recyclable,ok
0.875,0.876,0.998,0.0,0.725,full_frame,R_1421.jpg,Recyclable,ok
0.77,0.65,0.959,0.178,0.654,full_frame,R_1422.jpg,Recyclable,ok
0.442,1.0,0.495,0.295,0.591,perlu_cek_manual,R_1423.jpg,Recyclable,ok
1.0,0.802,1.0,0.202,0.781,full_frame,R_1424.jpg,Recyclable,ok
1.0,0.351,0.776,0.158,0.592,perlu_cek_manual,R_1425.jpg,Recyclable,ok
0.411,0.356,0.443,0.208,0.361,perlu_cek_manual,R_1426.jpg,Recyclable,ok
1.0,0.473,0.792,0.369,0.674,full_frame,R_1427.jpg,Recyclable,ok
1.0,0.529,1.0,0.064,0.671,full_frame,R_1428.jpg,Recyclable,ok
0.025,0.0,0.271,0.325,0.127,background_terpisah,R_1429.jpg,Recyclable,ok
0.003,0.034,0.254,0.419,0.146,background_terpisah,R_143.jpg,Recyclable,ok
1.0,0.541,0.961,0.265,0.708,full_frame,R_1430.jpg,Recyclable,ok
0.907,0.846,0.999,0.267,0.779,full_frame,R_1431.jpg,Recyclable,ok
0.827,0.831,0.975,0.066,0.706,full_frame,R_1432.jpg,Recyclable,ok
0.256,0.208,0.776,0.395,0.373,perlu_cek_manual,R_1433.jpg,Recyclable,ok
0.346,0.232,0.588,0.372,0.365,perlu_cek_manual,R_1434.jpg,Recyclable,ok
0.957,1.0,0.996,0.0,0.786,full_frame,R_1435.jpg,Recyclable,ok
1.0,1.0,1.0,0.323,0.865,full_frame,R_1436.jpg,Recyclable,ok
0.256,1.0,0.873,0.358,0.623,perlu_cek_manual,R_1437.jpg,Recyclable,ok
0.758,1.0,1.0,0.401,0.808,full_frame,R_1438.jpg,Recyclable,ok
0.495,0.459,0.632,0.37,0.487,perlu_cek_manual,R_1439.jpg,Recyclable,ok
0.0,0.0,-0.0,0.463,0.093,background_terpisah,R_144.jpg,Recyclable,ok
0.945,1.0,0.376,0.191,0.697,full_frame,R_1440.jpg,Recyclable,ok
1.0,0.19,0.456,0.55,0.558,perlu_cek_manual,R_1441.jpg,Recyclable,ok
0.264,1.0,0.68,0.172,0.55,perlu_cek_manual,R_1442.jpg,Recyclable,ok
0.0,0.0,0.033,0.465,0.1,background_terpisah,R_1443.jpg,Recyclable,ok
0.543,1.0,0.981,0.463,0.752,full_frame,R_1444.jpg,Recyclable,ok
1.0,0.125,0.955,0.361,0.601,perlu_cek_manual,R_1445.jpg,Recyclable,ok
0.424,1.0,0.774,0.322,0.647,perlu_cek_manual,R_1446.jpg,Recyclable,ok
0.095,0.407,0.337,0.269,0.272,background_terpisah,R_1447.jpg,Recyclable,ok
0.344,0.578,0.536,0.276,0.439,perlu_cek_manual,R_1448.jpg,Recyclable,ok
0.319,0.198,0.305,0.281,0.272,background_terpisah,R_1449.jpg,Recyclable,ok
0.348,0.45,0.453,0.317,0.393,perlu_cek_manual,R_145.jpg,Recyclable,ok
0.0,0.0,-0.0,0.173,0.035,background_terpisah,R_1450.jpg,Recyclable,ok
0.462,0.689,0.936,0.368,0.606,perlu_cek_manual,R_1451.jpg,Recyclable,ok
0.24,0.63,0.641,0.497,0.488,perlu_cek_manual,R_1452.jpg,Recyclable,ok
1.0,0.714,0.884,0.193,0.73,full_frame,R_1453.jpg,Recyclable,ok
0.322,0.264,0.762,0.422,0.413,perlu_cek_manual,R_1454.jpg,Recyclable,ok
0.248,0.232,0.876,0.414,0.402,perlu_cek_manual,R_1455.jpg,Recyclable,ok
1.0,0.789,1.0,0.0,0.737,full_frame,R_1456.jpg,Recyclable,ok
0.932,0.583,0.958,0.418,0.73,full_frame,R_1457.jpg,Recyclable,ok
0.071,1.0,0.602,0.316,0.505,perlu_cek_manual,R_1458.jpg,Recyclable,ok
1.0,1.0,0.975,0.0,0.795,full_frame,R_1459.jpg,Recyclable,ok
1.0,0.608,0.971,0.0,0.677,full_frame,R_146.jpg,Recyclable,ok
1.0,0.489,0.96,0.291,0.697,full_frame,R_1460.jpg,Recyclable,ok
0.014,0.0,0.738,0.253,0.202,background_terpisah,R_1461.jpg,Recyclable,ok
0.946,0.437,0.918,0.491,0.697,full_frame,R_1462.jpg,Recyclable,ok
0.201,0.389,0.377,0.291,0.311,background_terpisah,R_1463.jpg,Recyclable,ok
0.649,0.702,0.929,0.359,0.663,full_frame,R_1464.jpg,Recyclable,ok
0.403,0.139,0.914,0.614,0.468,perlu_cek_manual,R_1465.jpg,Recyclable,ok
0.988,0.682,1.0,0.361,0.773,full_frame,R_1466.jpg,Recyclable,ok
1.0,1.0,0.966,0.037,0.801,full_frame,R_1467.jpg,Recyclable,ok
0.568,0.229,0.792,0.682,0.534,perlu_cek_manual,R_1468.jpg,Recyclable,ok
0.354,0.273,0.381,0.21,0.307,background_terpisah,R_1469.jpg,Recyclable,ok
1.0,0.707,0.986,0.469,0.803,full_frame,R_147.jpg,Recyclable,ok
0.615,1.0,0.941,0.288,0.73,full_frame,R_1470.jpg,Recyclable,ok
1.0,0.074,0.79,0.446,0.569,perlu_cek_manual,R_1471.jpg,Recyclable,ok
0.104,0.155,0.141,0.357,0.177,background_terpisah,R_1472.jpg,Recyclable,ok
0.97,0.315,0.962,0.531,0.684,full_frame,R_1473.jpg,Recyclable,ok
0.725,1.0,0.936,0.458,0.796,full_frame,R_1474.jpg,Recyclable,ok
1.0,0.0,1.0,0.0,0.5,perlu_cek_manual,R_1475.jpg,Recyclable,ok
1.0,0.777,0.95,0.286,0.78,full_frame,R_1476.jpg,Recyclable,ok
1.0,0.414,1.0,0.531,0.73,full_frame,R_1477.jpg,Recyclable,ok
0.294,1.0,0.533,0.288,0.552,perlu_cek_manual,R_1478.jpg,Recyclable,ok
0.806,0.649,0.78,0.087,0.61,perlu_cek_manual,R_1479.jpg,Recyclable,ok
0.457,0.118,0.885,0.196,0.389,perlu_cek_manual,R_148.jpg,Recyclable,ok
0.73,0.417,0.794,0.052,0.513,perlu_cek_manual,R_1480.jpg,Recyclable,ok
0.044,0.794,0.424,0.529,0.442,perlu_cek_manual,R_1481.jpg,Recyclable,ok
0.447,0.305,0.432,0.506,0.413,perlu_cek_manual,R_1482.jpg,Recyclable,ok
0.885,0.801,0.984,0.0,0.703,full_frame,R_1483.jpg,Recyclable,ok
0.146,0.337,0.382,0.285,0.279,background_terpisah,R_1484.jpg,Recyclable,ok
1.0,0.473,0.953,0.26,0.685,full_frame,R_1485.jpg,Recyclable,ok
0.993,0.863,0.997,0.565,0.869,full_frame,R_1486.jpg,Recyclable,ok
0.501,0.393,0.858,0.395,0.519,perlu_cek_manual,R_1487.jpg,Recyclable,ok
1.0,0.474,0.954,0.422,0.717,full_frame,R_1488.jpg,Recyclable,ok
1.0,0.916,0.991,0.0,0.773,full_frame,R_1489.jpg,Recyclable,ok
1.0,0.868,1.0,0.436,0.848,full_frame,R_149.jpg,Recyclable,ok
0.101,0.443,0.228,0.205,0.25,background_terpisah,R_1490.jpg,Recyclable,ok
1.0,0.975,0.938,0.316,0.843,full_frame,R_1491.jpg,Recyclable,ok
0.795,0.822,0.978,0.0,0.681,full_frame,R_1492.jpg,Recyclable,ok
0.985,0.971,0.96,0.097,0.798,full_frame,R_1493.jpg,Recyclable,ok
0.022,0.073,0.076,0.16,0.076,background_terpisah,R_1494.jpg,Recyclable,ok
1.0,0.873,1.0,0.0,0.762,full_frame,R_1495.jpg,Recyclable,ok
1.0,0.772,0.945,0.0,0.721,full_frame,R_1496.jpg,Recyclable,ok
0.139,0.464,0.576,0.328,0.362,perlu_cek_manual,R_1497.jpg,Recyclable,ok
1.0,0.335,0.972,0.423,0.68,full_frame,R_1498.jpg,Recyclable,ok
1.0,0.0,1.0,0.003,0.501,perlu_cek_manual,R_1499.jpg,Recyclable,ok
0.081,0.0,0.488,0.186,0.159,background_terpisah,R_15.jpg,Recyclable,ok
1.0,0.984,1.0,0.017,0.799,full_frame,R_150.jpg,Recyclable,ok
0.071,0.037,0.175,0.518,0.171,background_terpisah,R_1500.jpg,Recyclable,ok
1.0,1.0,1.0,0.457,0.891,full_frame,R_1501.jpg,Recyclable,ok
1.0,0.443,0.985,0.219,0.674,full_frame,R_1502.jpg,Recyclable,ok
0.218,1.0,0.345,0.323,0.499,perlu_cek_manual,R_1503.jpg,Recyclable,ok
0.96,0.877,0.998,0.0,0.75,full_frame,R_1504.jpg,Recyclable,ok
0.477,0.254,0.439,0.363,0.38,perlu_cek_manual,R_1505.jpg,Recyclable,ok
0.047,0.073,0.264,0.325,0.154,background_terpisah,R_1506.jpg,Recyclable,ok
0.0,0.0,0.096,0.541,0.127,background_terpisah,R_1507.jpg,Recyclable,ok
0.0,0.0,0.03,0.277,0.062,background_terpisah,R_1508.jpg,Recyclable,ok
1.0,0.694,0.866,0.535,0.788,full_frame,R_1509.jpg,Recyclable,ok
0.315,0.965,0.755,0.488,0.633,perlu_cek_manual,R_151.jpg,Recyclable,ok
0.164,0.235,0.218,0.451,0.253,background_terpisah,R_1510.jpg,Recyclable,ok
0.854,0.861,0.972,0.499,0.809,full_frame,R_1511.jpg,Recyclable,ok
0.398,0.559,0.845,0.331,0.522,perlu_cek_manual,R_1512.jpg,Recyclable,ok
0.391,0.233,0.376,0.213,0.305,background_terpisah,R_1513.jpg,Recyclable,ok
0.75,0.251,0.941,0.186,0.526,perlu_cek_manual,R_1514.jpg,Recyclable,ok
1.0,0.375,1.0,0.157,0.644,perlu_cek_manual,R_1515.jpg,Recyclable,ok
0.576,0.54,0.578,0.346,0.52,perlu_cek_manual,R_1516.jpg,Recyclable,ok
1.0,1.0,1.0,0.302,0.86,full_frame,R_1517.jpg,Recyclable,ok
0.945,0.21,0.894,0.455,0.616,perlu_cek_manual,R_1518.jpg,Recyclable,ok
1.0,0.507,1.0,0.453,0.743,full_frame,R_1519.jpg,Recyclable,ok
0.65,0.276,0.481,0.144,0.403,perlu_cek_manual,R_152.jpg,Recyclable,ok
0.037,0.077,0.679,0.391,0.248,background_terpisah,R_1520.jpg,Recyclable,ok
1.0,0.582,1.0,0.416,0.758,full_frame,R_1521.jpg,Recyclable,ok
0.959,0.909,0.996,0.001,0.76,full_frame,R_1522.jpg,Recyclable,ok
1.0,0.36,0.917,0.392,0.67,full_frame,R_1523.jpg,Recyclable,ok
0.073,0.156,0.75,0.411,0.301,background_terpisah,R_1524.jpg,Recyclable,ok
1.0,0.265,0.936,0.372,0.641,perlu_cek_manual,R_1525.jpg,Recyclable,ok
0.463,0.332,0.562,0.239,0.399,perlu_cek_manual,R_1526.jpg,Recyclable,ok
0.897,0.608,0.984,0.011,0.651,full_frame,R_1527.jpg,Recyclable,ok
0.259,0.303,0.845,0.297,0.397,perlu_cek_manual,R_1528.jpg,Recyclable,ok
0.158,0.18,0.712,0.474,0.339,background_terpisah,R_1529.jpg,Recyclable,ok
0.512,0.332,0.452,0.364,0.416,perlu_cek_manual,R_153.jpg,Recyclable,ok
1.0,0.86,0.991,0.124,0.781,full_frame,R_1530.jpg,Recyclable,ok
0.432,0.35,0.412,0.333,0.384,perlu_cek_manual,R_1531.jpg,Recyclable,ok
0.934,0.975,0.994,0.0,0.772,full_frame,R_1532.jpg,Recyclable,ok
0.435,0.231,0.36,0.412,0.354,perlu_cek_manual,R_1533.jpg,Recyclable,ok
0.663,0.74,0.735,0.32,0.632,perlu_cek_manual,R_1534.jpg,Recyclable,ok
0.877,0.137,0.901,0.193,0.523,perlu_cek_manual,R_1535.jpg,Recyclable,ok
0.232,0.632,0.347,0.378,0.404,perlu_cek_manual,R_1536.jpg,Recyclable,ok
1.0,0.541,1.0,0.608,0.784,full_frame,R_1537.jpg,Recyclable,ok
0.896,0.905,1.0,0.016,0.743,full_frame,R_1538.jpg,Recyclable,ok
0.879,0.553,0.975,0.505,0.725,full_frame,R_1539.jpg,Recyclable,ok
0.123,0.538,0.337,0.236,0.313,background_terpisah,R_154.jpg,Recyclable,ok
0.441,0.442,0.949,0.384,0.531,perlu_cek_manual,R_1540.jpg,Recyclable,ok
1.0,0.727,0.982,0.4,0.794,full_frame,R_1541.jpg,Recyclable,ok
0.477,0.565,0.509,0.415,0.497,perlu_cek_manual,R_1542.jpg,Recyclable,ok
1.0,1.0,1.0,0.0,0.8,full_frame,R_1543.jpg,Recyclable,ok
1.0,0.686,1.0,0.445,0.795,full_frame,R_1544.jpg,Recyclable,ok
0.073,0.0,0.396,0.266,0.154,background_terpisah,R_1545.jpg,Recyclable,ok
1.0,0.507,0.728,0.103,0.618,perlu_cek_manual,R_1546.jpg,Recyclable,ok
1.0,0.991,1.0,0.492,0.896,full_frame,R_1547.jpg,Recyclable,ok
1.0,0.66,0.817,0.143,0.69,full_frame,R_1548.jpg,Recyclable,ok
0.465,0.0,0.915,0.544,0.431,perlu_cek_manual,R_1549.jpg,Recyclable,ok
0.53,0.371,0.488,0.197,0.407,perlu_cek_manual,R_155.jpg,Recyclable,ok
0.0,0.0,0.037,0.251,0.058,background_terpisah,R_1550.jpg,Recyclable,ok
0.827,0.409,0.983,0.164,0.6,perlu_cek_manual,R_1551.jpg,Recyclable,ok
1.0,1.0,1.0,0.035,0.807,full_frame,R_1552.jpg,Recyclable,ok
0.098,0.296,0.877,0.197,0.333,background_terpisah,R_1553.jpg,Recyclable,ok
